#NAME	SRR13061234	SRR13061235	SRR13061236	SRR13061237	SRR13061238	SRR13061239	SRR13061240	SRR13061241	SRR13061242	SRR24889334	SRR24889335	SRR24889336	SRR24889338	SRR24889339	SRR24889340	SRR24889341	SRR24889342	SRR24889343	SRR24889344	SRR24889345	SRR24889346	SRR24889347	SRR24889349	SRR24889350	SRR24889351
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._PVA_94-07	0	0	0	0	8.03E-06	0	3.63E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._QMT-28	0	0	0	3.62E-06	0	1.00E-05	1.82E-05	6.17E-06	6.81E-06	7.40E-07	2.00E-05	0	9.90E-06	3.97E-06	9.98E-06	2.50E-06	9.09E-06	7.58E-06	0	1.09E-05	0	1.14E-05	8.61E-06	1.66E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._RLB3-17	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94E-06	0	0	0	0	0	2.18E-06	0	1.64E-06	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._RTd22	0	6.81E-06	1.12E-05	5.42E-06	8.03E-06	5.00E-06	2.54E-05	1.03E-05	1.02E-05	9.61E-06	2.50E-05	0	1.98E-05	3.97E-06	5.99E-06	2.50E-06	1.97E-05	1.71E-05	2.85E-06	1.74E-05	0	4.91E-06	6.46E-06	3.33E-05	3.07E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._S063	0	6.81E-06	5.59E-06	1.81E-06	0	1.00E-05	3.63E-06	2.06E-06	3.40E-06	1.48E-06	2.50E-06	0	0	3.97E-06	7.98E-06	0	1.51E-06	0	0	0	0	1.31E-05	2.15E-06	1.66E-05	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._S1A1-7	0	0	0	0	0	5.00E-06	0	0	0	0	0	0	0	0	2.00E-06	0	1.51E-06	0	2.85E-06	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._S1D4-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._S8	0	0	0	0	0	1.50E-05	0	2.06E-06	0	0	0	0	0	0	0	0	7.57E-06	0	0	0	0	8.18E-06	4.30E-06	2.00E-05	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SAT1	0	0	1.12E-05	3.62E-06	0	1.00E-05	1.82E-05	6.17E-06	3.40E-06	4.44E-06	1.25E-05	0	0	0	3.99E-06	4.38E-06	1.06E-05	7.58E-06	0	0	5.68E-05	3.27E-06	2.15E-06	1.66E-05	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SCSIO_03032	0	1.36E-05	1.68E-05	1.27E-05	0	5.00E-06	1.45E-05	6.17E-06	1.70E-05	1.48E-06	2.50E-05	0	9.90E-06	7.94E-06	1.20E-05	2.00E-05	1.36E-05	1.33E-05	0	4.35E-06	0	2.94E-05	6.46E-06	1.66E-05	1.79E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SGAir0924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88E-06	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._Sge12	0	6.81E-06	5.59E-06	0	0	0	3.63E-06	2.06E-06	3.40E-06	1.48E-06	2.50E-06	0	0	0	2.00E-06	2.50E-06	0	0	0	0	0	9.81E-06	2.15E-06	3.33E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SirexAA-E	0	0	5.59E-06	5.42E-06	0	0	3.63E-06	0	3.40E-06	2.96E-06	2.50E-06	0	0	1.59E-05	7.98E-06	9.38E-06	3.03E-06	1.90E-06	2.85E-06	6.53E-06	0	4.91E-06	4.30E-06	1.66E-05	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SM17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00E-06	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SM18	0	0	0	0	0	1.00E-05	7.27E-06	2.06E-06	0	7.40E-07	1.25E-05	0	0	0	2.00E-06	1.88E-06	9.09E-06	0	2.85E-06	6.53E-06	0	9.81E-06	2.15E-06	9.98E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SS52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	2.15E-06	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SSL-25	0	0	0	7.23E-06	8.03E-06	5.00E-06	7.27E-06	2.06E-06	0	8.13E-06	5.00E-06	0	9.90E-06	3.97E-06	5.99E-06	5.00E-06	7.57E-06	9.48E-06	2.85E-06	4.35E-06	0	1.64E-06	4.30E-06	2.33E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SUK_48	0	0	0	3.62E-06	1.61E-05	5.00E-06	3.63E-06	0	1.02E-05	7.40E-07	1.00E-05	0	0	0	9.98E-06	3.75E-06	6.06E-06	5.69E-06	2.85E-06	0	0	4.91E-06	0	2.00E-05	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._SYP-A7193	0	0	0	9.04E-06	0	0	0	4.11E-06	0	0	5.00E-06	0	0	3.97E-06	7.98E-06	1.88E-06	3.03E-06	0	0	1.31E-05	0	1.64E-06	2.15E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._TLI_053	0	6.81E-06	5.59E-06	3.62E-06	1.61E-05	0	1.09E-05	0	2.38E-05	1.48E-06	1.00E-05	0	1.48E-05	3.97E-06	1.20E-05	7.50E-06	1.06E-05	7.58E-06	0	2.18E-06	0	2.13E-05	4.30E-06	2.00E-05	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._TN58	0	0	1.12E-05	5.42E-06	0	5.00E-06	1.45E-05	2.06E-05	0	2.22E-06	7.50E-06	0	4.95E-06	3.97E-06	5.99E-06	3.75E-06	7.57E-06	3.79E-06	0	2.18E-06	0	3.27E-06	0	6.65E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._Tu6071	0	1.36E-05	0	1.81E-06	0	5.00E-06	0	0	0	0	5.00E-06	0	4.95E-06	0	0	6.25E-07	3.03E-06	1.90E-06	0	0	0	1.64E-06	0	3.33E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._Tue_6075	0	0	5.59E-06	1.81E-06	0	5.00E-06	0	0	0	0	1.00E-05	0	0	0	0	2.50E-06	6.06E-06	0	0	2.18E-06	0	8.18E-06	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._W1SF4	0	1.36E-05	0	1.08E-05	0	1.00E-05	7.27E-06	2.06E-06	1.02E-05	3.70E-06	1.75E-05	0	4.95E-06	7.94E-06	9.98E-06	2.50E-06	7.57E-06	1.90E-06	0	2.18E-06	0	6.54E-06	4.30E-06	3.99E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._WAC_01438	0	0	5.59E-06	1.81E-06	2.41E-05	0	0	6.17E-06	0	0	1.25E-05	0	0	3.97E-06	2.00E-06	3.13E-06	4.54E-06	0	8.56E-06	0	0	9.81E-06	4.30E-06	0	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._WAC_01529	0	0	1.12E-05	5.42E-06	0	5.00E-06	1.09E-05	8.23E-06	3.40E-06	0	1.50E-05	0	0	3.97E-06	1.80E-05	5.00E-06	1.06E-05	1.14E-05	0	2.18E-06	0	1.14E-05	4.30E-06	2.00E-05	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._WAC_06738	0.000151378	0	5.59E-06	3.62E-06	8.03E-06	1.00E-05	3.63E-06	0	0	7.40E-07	5.00E-06	0	4.95E-06	0	2.00E-06	0	6.06E-06	5.69E-06	0	0	5.68E-05	3.27E-06	2.15E-06	3.33E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._WAC00288	0	0	0	0	0	0	0	2.06E-06	1.02E-05	2.22E-06	0	0	0	0	9.98E-06	0	0	0	2.85E-06	0	0	1.64E-06	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._WAC6273	0	0	0	0	0	5.00E-06	0	2.06E-06	0	7.40E-07	0	0	0	0	0	0	0	0	0	2.18E-06	0	0	0	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._YIM_121038	0	0	1.68E-05	3.62E-06	2.41E-05	5.00E-06	1.82E-05	1.03E-05	3.40E-06	3.70E-06	1.00E-05	0	4.95E-06	7.94E-06	1.20E-05	1.25E-06	4.54E-06	0	0	4.35E-06	0	6.54E-06	2.15E-06	3.33E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._Z022	0	6.81E-06	1.12E-05	1.27E-05	0	5.00E-06	0	0	0	0	5.00E-06	0	9.90E-06	0	2.00E-06	3.13E-06	7.57E-06	3.79E-06	2.85E-06	0	0	1.64E-06	2.15E-06	3.33E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_sp._ZFG47	0	0	2.24E-05	1.63E-05	1.61E-05	2.00E-05	1.45E-05	2.06E-06	0	3.70E-06	7.50E-06	0	0	3.97E-06	1.20E-05	1.88E-06	7.57E-06	3.79E-06	0	6.53E-06	0	4.91E-06	6.46E-06	2.99E-05	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_spectabilis	0	0	1.68E-05	1.08E-05	2.41E-05	1.50E-05	7.27E-06	2.06E-06	1.02E-05	3.70E-06	1.00E-05	0	4.95E-06	3.97E-06	1.40E-05	3.13E-06	1.06E-05	3.79E-06	2.85E-06	4.35E-06	0	4.91E-06	1.08E-05	2.33E-05	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_spongiicola	0	0	1.12E-05	1.81E-06	0	0	3.63E-06	2.06E-06	0	1.48E-06	1.00E-05	0	0	7.94E-06	7.98E-06	1.25E-06	6.06E-06	3.79E-06	0	2.18E-06	0	6.54E-06	0	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_subrutilus	0.000151378	6.81E-06	0	1.81E-06	0	5.00E-06	4.00E-05	8.23E-06	3.40E-06	2.22E-06	2.00E-05	0	4.95E-06	7.94E-06	3.99E-06	2.50E-06	7.57E-06	7.58E-06	0	0	0	6.54E-06	1.29E-05	2.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_tendae	0	0	5.59E-06	7.23E-06	8.03E-06	5.00E-06	1.45E-05	0	0	2.22E-06	2.50E-06	0	0	0	3.99E-06	6.25E-07	3.03E-06	1.90E-06	0	4.35E-06	0	1.64E-06	4.30E-06	1.33E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_tirandamycinicus	0	6.81E-06	0	9.04E-06	0	5.00E-06	3.63E-06	4.11E-06	0	0	2.50E-06	0	0	0	3.99E-06	6.25E-07	3.03E-06	0	0	2.18E-06	0	4.91E-06	6.46E-06	9.98E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_tsukubensis	0	0	5.59E-06	1.81E-06	8.03E-06	0	0	4.11E-06	1.02E-05	3.70E-06	1.75E-05	0	4.95E-06	1.19E-05	9.98E-06	5.00E-06	2.57E-05	5.69E-06	0	1.09E-05	0	1.64E-05	8.61E-06	1.33E-05	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_venezuelae	0	4.09E-05	5.03E-05	5.97E-05	6.42E-05	4.00E-05	6.54E-05	3.29E-05	2.04E-05	2.00E-05	6.25E-05	0	4.95E-05	6.35E-05	4.79E-05	3.31E-05	7.57E-05	2.84E-05	1.14E-05	1.74E-05	5.68E-05	7.36E-05	4.30E-05	0.000109739	7.68E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_vietnamensis	0	0	5.59E-06	1.08E-05	1.61E-05	5.00E-06	3.63E-06	2.06E-06	0	7.40E-07	1.00E-05	0	4.95E-06	3.97E-06	2.00E-06	0	1.51E-06	1.90E-06	0	2.18E-06	5.68E-05	4.91E-06	6.46E-06	9.98E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_vinaceus	0.000151378	0	5.59E-06	3.62E-06	8.03E-06	0	0	8.23E-06	0	1.48E-06	2.50E-06	0	9.90E-06	0	7.98E-06	1.25E-06	3.03E-06	3.79E-06	2.85E-06	0	0	8.18E-06	1.29E-05	3.33E-06	1.79E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_violaceoruber	0	0	0	3.62E-06	0	1.00E-05	3.63E-06	2.06E-06	0	0	2.50E-06	0	0	0	5.99E-06	1.25E-06	3.03E-06	0	0	0	0	1.14E-05	4.30E-06	1.66E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_violaceusniger	0	0	1.12E-05	1.81E-06	8.03E-06	0	0	2.06E-06	3.40E-06	7.40E-07	1.75E-05	0	0	3.97E-06	3.99E-06	5.63E-06	3.03E-06	1.90E-06	0	2.18E-06	0	9.81E-06	0	3.33E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_viridifaciens	0	0	5.59E-06	0	0	0	7.27E-06	4.11E-06	0	2.22E-06	5.00E-06	0	0	3.97E-06	2.00E-06	3.75E-06	4.54E-06	5.69E-06	0	4.35E-06	0	1.64E-06	2.15E-06	6.65E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_viridosporus	0	0	1.12E-05	7.23E-06	1.61E-05	0	0	0	6.81E-06	0	1.25E-05	6.01E-05	0	1.19E-05	2.00E-06	0	4.54E-06	0	0	4.35E-06	0	1.64E-06	8.61E-06	9.98E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_xiamenensis	0	0	2.24E-05	9.04E-06	0	0	3.63E-06	2.06E-06	1.02E-05	7.40E-07	1.25E-05	6.01E-05	4.95E-06	3.97E-06	1.40E-05	3.75E-06	1.51E-05	5.69E-06	0	0	0	1.47E-05	2.15E-06	1.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces_xinghaiensis	0	0	1.12E-05	9.04E-06	0	1.50E-05	1.09E-05	8.23E-06	1.02E-05	1.48E-06	3.00E-05	0	4.95E-06	7.94E-06	1.40E-05	1.00E-05	9.09E-06	3.79E-06	0	1.31E-05	0	6.54E-06	4.30E-06	2.00E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis_alba	0	0	1.68E-05	1.08E-05	2.41E-05	5.00E-06	3.63E-06	1.03E-05	1.36E-05	2.96E-06	2.00E-05	0.00012012	0	3.97E-06	5.99E-06	8.75E-06	7.57E-06	5.69E-06	5.71E-06	6.53E-06	5.68E-05	1.96E-05	8.61E-06	6.65E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis_dassonvillei	0	2.04E-05	1.12E-05	9.04E-06	1.61E-05	0	7.27E-06	1.03E-05	1.36E-05	1.11E-05	1.00E-05	0	1.98E-05	7.94E-06	9.98E-06	8.75E-06	1.06E-05	3.79E-06	1.43E-05	1.31E-05	0	6.54E-06	1.29E-05	3.33E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis_gilva	0	0	2.24E-05	1.08E-05	0	5.00E-06	1.82E-05	6.17E-06	0	1.48E-06	1.50E-05	0	4.95E-06	7.94E-06	9.98E-06	6.25E-06	1.97E-05	1.90E-06	0	1.74E-05	0	1.47E-05	1.08E-05	1.33E-05	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;g__Streptomonospora;s__Streptomonospora_sp._M2	0.000151378	0	1.12E-05	1.45E-05	0	0	2.54E-05	2.06E-06	2.38E-05	2.22E-06	2.75E-05	0	0	0	1.20E-05	5.00E-06	1.67E-05	3.79E-06	0	8.71E-06	0	9.81E-06	4.30E-06	6.65E-06	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Nocardiopsaceae;g__Thermobifida;s__Thermobifida_fusca	0	6.81E-06	1.68E-05	7.23E-06	0	5.00E-06	1.09E-05	2.06E-06	1.02E-05	2.22E-06	1.25E-05	0	4.95E-06	0	0	2.50E-06	4.54E-06	7.58E-06	0	0	0	1.47E-05	8.61E-06	3.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__Nonomuraea_sp._ATCC_55076	0	6.81E-06	1.68E-05	1.63E-05	2.41E-05	3.50E-05	1.45E-05	1.65E-05	2.04E-05	4.44E-06	4.50E-05	0	0	1.19E-05	2.59E-05	6.88E-06	1.51E-05	1.90E-05	1.14E-05	2.39E-05	0	1.14E-05	2.15E-06	6.98E-05	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea;s__Nonomuraea_sp._WYY166	0	0	1.12E-05	1.27E-05	8.03E-06	1.50E-05	7.27E-06	1.03E-05	6.81E-06	2.22E-06	2.50E-05	0	4.95E-06	0	1.60E-05	5.63E-06	1.06E-05	3.79E-06	0	4.35E-06	0	1.47E-05	1.08E-05	3.99E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium_roseum	0	6.81E-06	1.12E-05	9.04E-06	8.03E-06	0	0	4.11E-06	0	1.48E-06	7.50E-06	0	9.90E-06	3.97E-06	9.98E-06	1.88E-06	3.03E-06	1.33E-05	2.85E-06	8.71E-06	0	1.47E-05	1.51E-05	6.65E-06	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium_sp._'caverna'	0	6.81E-06	2.24E-05	1.45E-05	2.41E-05	1.50E-05	7.27E-06	2.06E-06	1.70E-05	1.48E-06	3.00E-05	0	9.90E-06	3.97E-06	3.99E-06	1.81E-05	1.67E-05	3.79E-06	5.71E-06	0	0	1.96E-05	6.46E-06	4.32E-05	1.79E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura_amylolytica	0	0	1.12E-05	0	1.61E-05	0	7.27E-06	8.23E-06	0	1.48E-06	1.50E-05	0	9.90E-06	3.97E-06	1.20E-05	4.38E-06	1.21E-05	5.69E-06	0	2.18E-06	0	1.47E-05	4.30E-06	1.66E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura_sp._WMMA1423	0.000302755	6.81E-06	0	3.44E-05	0	5.00E-05	6.91E-05	1.03E-05	3.40E-06	5.18E-06	7.00E-05	0	4.95E-06	1.19E-05	2.59E-05	3.75E-06	3.03E-05	1.14E-05	2.85E-06	3.05E-05	0	1.47E-05	6.46E-06	0.000149644	3.33E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinomadura;s__Actinomadura_sp._WMMB499	0	6.81E-06	1.12E-05	1.81E-06	8.03E-06	0	0	0	3.40E-06	7.40E-06	2.50E-05	0	0	3.97E-06	2.00E-06	7.50E-06	7.57E-06	1.14E-05	2.85E-06	0	0	6.54E-06	6.46E-06	9.98E-06	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermomonospora;s__Thermomonospora_curvata	0	1.36E-05	5.59E-05	1.81E-06	1.61E-05	5.50E-05	7.27E-06	1.44E-05	3.40E-06	5.18E-06	1.25E-05	0	1.48E-05	7.94E-06	1.20E-05	6.88E-06	1.51E-06	5.69E-06	0	0	5.68E-05	8.18E-06	6.46E-06	0.00012304	2.05E-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium_parvulum	0.001362398	0.000442704	0.007893781	0.002408284	0.007848802	0.012337718	0.005971202	0.000686997	0.010447649	0.000639701	0.007478777	0.002042042	0.001222312	0.003629533	0.014782966	0.002526473	0.011385271	0.001057533	7.99E-05	0.002584255	0.000908111	0.025016803	7.10E-05	0.024604774	0.001911165
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus;s__Libanicoccus_massiliensis	0	6.81E-06	0	5.42E-06	1.61E-05	1.50E-05	1.09E-05	6.17E-06	2.04E-05	1.48E-06	2.50E-05	0	9.90E-06	1.19E-05	1.60E-05	1.31E-05	6.06E-06	1.90E-06	2.85E-06	4.35E-06	0	4.91E-05	2.15E-06	2.66E-05	1.54E-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_sp._GAM18	0	0	6.15E-05	3.07E-05	4.01E-05	4.00E-05	2.18E-05	8.23E-06	2.38E-05	7.40E-07	2.25E-05	0	4.95E-06	7.94E-06	4.59E-05	8.13E-06	1.97E-05	7.58E-06	2.85E-06	2.18E-05	0	3.43E-05	4.30E-06	6.98E-05	4.09E-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_sp._oral_taxon_807	0.00060551	0.000320109	0.000145353	0.00015549	0.000521648	1.00E-04	0.00013447	0.000269451	8.51E-05	6.21E-05	0.000215109	0.003063063	0.000138562	0.000107218	0.001010016	0.000346906	0.000328669	0.000325978	1.71E-05	0.000465906	0.000113514	0.000500401	0.000329291	0.000142993	0.000468197
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_uli	0.000151378	0.000156649	0.0001174	0.000395957	0.000144456	0.000254953	4.72E-05	3.09E-05	0.001660734	3.70E-06	0.000212607	0.000540541	4.45E-05	2.78E-05	0.000872287	7.44E-05	6.82E-05	2.84E-05	0	0.000228599	0.000113514	0.000322154	1.29E-05	0.000192874	0.000785445
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_umbonata	0	1.36E-05	2.24E-05	1.99E-05	4.01E-05	1.50E-05	1.09E-05	2.26E-05	3.74E-05	2.96E-06	2.25E-05	6.01E-05	4.95E-06	3.97E-06	1.80E-05	1.00E-05	2.27E-05	9.48E-06	8.56E-06	2.18E-06	0	3.43E-05	2.15E-06	5.32E-05	3.07E-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella_catena	0	0	2.24E-05	1.99E-05	8.03E-06	5.00E-06	7.27E-06	6.17E-06	1.70E-05	7.40E-07	5.00E-06	0	1.48E-05	3.18E-05	1.60E-05	5.63E-06	6.06E-06	3.79E-06	0	8.71E-06	0	1.14E-05	0	9.98E-06	2.05E-05
