#NAME	SRR24889296	SRR24889327	SRR24889328	SRR24889329	SRR24889330	SRR24889331	SRR24889332	SRR24889333	SRR29195097	SRR29195098	SRR29195099	SRR29195100	SRR29195101	SRR29195102	SRR29195103	SRR29195104
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp._OxB-1	0	0	0.000748783	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_aquatica	0	0	0.000748783	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus	3.61E-05	0	0	4.15E-05	5.76E-05	0	0	0	0.000123122	0.000312511	0	0	0	0	0.000163655	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_denitrificans	0	0	0	0.000266003	0	0	0	0	0	0	0	0	0.000465518	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp._TPU_3598	0	0	0	2.44E-06	3.60E-06	0	0	0	0	0	0	0	6.65E-05	0.000656168	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_koreense	0	0	0	2.44E-05	3.60E-06	0	0	0	0	0	0	0	0.000698278	0	0	0
d__Viruses|o__Caudovirales|f__Myoviridae|s__Streptococcus_phage_EJ-1	0	0	0	1.22E-05	5.04E-05	0	0	0.000150682	0	0.000173617	0	0	0	0	0.000338999	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Salinivirgaceae|g__Salinivirga|s__Salinivirga_cyanobacteriivorans	1.20E-05	0	0.000374392	7.32E-06	0	2.65E-05	7.31E-05	0.000226023	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_flava	0.000168419	0	0	1.46E-05	3.60E-06	0	0	0	0	0.00010417	0	0.000404008	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_cystitidis	4.81E-05	0	0	6.83E-05	7.20E-06	0	0.00036539	7.53E-05	0	6.94E-05	0	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._M30-35	2.41E-05	0.000255885	0	0.000131781	0	5.30E-05	0	0	4.10E-05	0	0	0	4.43E-05	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_glumae	0	0	0	0	3.60E-06	0	0	0	0	0	0	0	0.000709361	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_petrii	0	0	0	5.37E-05	0	0	0	0	0	0	0	8.08E-05	0.000576356	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_oculi	0	0	0	0	0	0	0	0	0	0	0	0	0.000709361	0	0	0
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	1.20E-05	0	0	1.95E-05	1.08E-05	0	0	0	0.000164163	0	0.000501693	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|s__Flavobacteriaceae_bacterium_UJ101	2.41E-05	8.53E-05	0.000374392	2.44E-06	0	2.65E-05	0	0	0	6.94E-05	0.000125423	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_weaveri	0	0	0	2.93E-05	0.000223156	5.30E-05	7.31E-05	7.53E-05	4.10E-05	6.94E-05	0	8.08E-05	0	0	5.84E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ratti	0.000240599	0	0	4.15E-05	5.04E-05	2.65E-05	0	0	0.000123122	0.000138894	0	0	0	0	8.18E-05	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_sprentiae	0	0	0	0	0	0	0	0	0	0	0	0	0.000698278	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._StFLB209	2.41E-05	0	0.000374392	0.000170828	0	2.65E-05	0	0	0	0	0	0	9.98E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._CMR5c	0	0	0	0.000427069	0	2.65E-05	0	0	0	0	0	0	7.76E-05	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_erythrophlei	0	0	0	0	0	0	0	0.000301364	0	0	0	0	0.000387932	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_parafulva	0	8.53E-05	0	0.000380701	0	5.30E-05	0	0	0	6.94E-05	0	0	9.98E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ferus	0.000156389	0	0	4.15E-05	3.96E-05	0.00013244	0	0	4.10E-05	3.47E-05	0	0	0	0.000164042	7.01E-05	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea|s__Pandoraea_faecigallinarum	0	0	0	0	3.60E-06	0	0	0	0	0	0	0	0.00067611	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_albidiflava	0	0	0	0	0	0	0	0	0	0	0.000125423	0	0.000554189	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_stationis	0	0	0	0.000163506	0	0	0.000511546	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._E76	0	0	0	0.000639383	0	0	0	0	0	3.47E-05	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|s__[Clostridium]_hiranonis	0	0	0.000374392	4.88E-06	1.44E-05	5.30E-05	0	7.53E-05	8.21E-05	6.94E-05	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea|s__Pandoraea_vervacti	0	0	0	0	0	0	0	0	4.10E-05	0	0	0	0.000631775	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_sanguinicola	0.000108269	0	0	4.39E-05	0.00010078	5.30E-05	0	0.000150682	0.000123122	6.94E-05	0	0	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Thiomonas|s__Thiomonas_sp._X19	0	0	0	0	0	0	0	0	0	0	0	0	0.000343597	0.000328084	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sp._oral_taxon_323	3.61E-05	0	0	1.46E-05	1.44E-05	0	7.31E-05	0.000150682	0	0.000173617	0	0.000161603	0	0	4.68E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._LPH1	1.20E-05	0.000511771	0	0.000107377	0	2.65E-05	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_acidominimus	0.000132329	0	0	2.93E-05	8.64E-05	0	7.31E-05	0	0.000123122	0.000138894	0	0	0	0	8.18E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._TLI_053	0	0	0.000374392	2.44E-06	3.60E-06	0	0	0	0	0	0.000125423	0	0.000155173	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_stabilis	0	0	0	0	3.60E-06	0	0	0	0	3.47E-05	0	0	0.000620691	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus|s__Vagococcus_teuberi	0.000156389	0	0	9.76E-06	7.56E-05	5.30E-05	0	0	0	0.00010417	0	8.08E-05	0	0.000164042	1.17E-05	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	1.20E-05	0	0	0.000129341	4.32E-05	0	0.000146156	0	0	0	0	0.000323206	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri	7.22E-05	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0.000565611	0	0	0	0
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_hexanoica	0	0	0	0	0	2.65E-05	0	7.53E-05	4.10E-05	0	0.000501693	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Rubrivivax|s__Rubrivivax_gelatinosus	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0.000631775	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_umbonata	1.20E-05	0	0	0	3.60E-06	0	7.31E-05	0	0	0	0	0	0.000554189	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pigmentiphaga|s__Pigmentiphaga_aceris	0	0	0	0	0	0	0	0	0	0	0	0	0.000642859	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium|s__Cardiobacterium_hominis	0	0	0	0.00018547	1.80E-05	0	0.000438468	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_thailandicus	0.000108269	0	0	4.88E-06	6.12E-05	0.000105952	0	0	0	3.47E-05	0.000250847	0	0	0	7.01E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Azospirillum|s__Azospirillum_sp._CFH_70021	0	0	0	0	0	0	0	7.53E-05	0.000123122	0	0.000125423	0	0.000310346	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Oceanobacillus|s__Oceanobacillus_iheyensis	0	0	0.000374392	0	1.08E-05	0	0	7.53E-05	0	0	0	0.000161603	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fulva	0	0	0	0.000251361	0	2.65E-05	0	0	0	0	0.000125423	0	6.65E-05	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Pandoraea|s__Pandoraea_norimbergensis	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0.000620691	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__[Eubacterium]_eligens	0	0.00017059	0.000374392	7.32E-06	1.08E-05	0	0	0	0	6.94E-05	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum	0	0.00017059	0	4.88E-06	0.000305939	0	0	0.000150682	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis	1.20E-05	0	0	0	0	0	0	0	4.10E-05	0	0.000250847	0.000323206	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Dermatophilaceae|g__Austwickia|s__Austwickia_chelonae	0	0	0.000374392	7.32E-06	3.60E-06	0.000158928	0	0	0	0	0	8.08E-05	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp._S3	1.20E-05	8.53E-05	0.000374392	4.88E-06	2.88E-05	0	7.31E-05	0	0	3.47E-05	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_adhaerens	0	0	0	0	0	2.65E-05	0	0	0	0	0	0	0.000432267	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_oleovorans	0	8.53E-05	0	0.000466115	0	2.65E-05	0	0	0	0	0	0	4.43E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._JN-9	0	8.53E-05	0.000374392	0	0	0	0	0	0	0	0	0.000161603	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_odorifera	0	0	0.000374392	4.88E-06	0	0	0	0	8.21E-05	0	0	8.08E-05	7.76E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Amycolatopsis|s__Amycolatopsis_methanolica	0	0	0.000374392	2.44E-06	0	0	0	0	0	3.47E-05	0.000125423	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_koreensis	0	0	0	0.000268443	0	2.65E-05	0	0	0	0	0	0	0.000321429	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp._PBC	0	0	0	7.32E-06	0	0	0	0	0	0	0	0.000242405	0.000365764	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_animaloris	0	0	0	6.59E-05	0.000197961	2.65E-05	0.000219234	0	8.21E-05	0	0	0	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Paraburkholderia|s__Paraburkholderia_phytofirmans	0	0	0	0	3.60E-06	0	0	7.53E-05	0	0	0	0	0.000532021	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_malaysiensis	0	0	0	0	0	0	0	0	0	0	0	0	0.000609607	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_enzymogenes	1.20E-05	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0.000250847	8.08E-05	0.000254927	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bornimense	4.81E-05	0	0.000374392	2.44E-06	1.08E-05	0	0	0	4.10E-05	0	0.000125423	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter_sp._SW4	0	0	0.000374392	0	0	0	0	0	0	0.00010417	0	0	0.000121921	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp._KBS0721	0	0	0.000374392	2.44E-06	3.60E-06	0	0	0	4.10E-05	0	0	0	0	0.000164042	1.17E-05	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_baltica	0	0	0.000374392	4.88E-06	0	0	0	0	0	0	0.000125423	8.08E-05	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp._IC081	0	0	0	0.000573492	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_parvulus	0	0	0.000374392	2.44E-06	0	0	0	0	0	0.00010417	0	8.08E-05	3.33E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_aurimucosum	1.20E-05	0	0	0.000256241	3.60E-06	0	7.31E-05	0.000226023	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_umbonata	0.000108269	0	0	1.46E-05	7.20E-06	0	0	0	0	0.000277787	0	0.000161603	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Azospirillum|s__Azospirillum_brasilense	0	0	0	0	0	0	0	0	8.21E-05	0	0	0	0.000509853	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mucidolens	0	0	0.000374392	0.000161066	0	0	0	0	0	0	0	0	5.54E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|g__Leptothrix|s__Leptothrix_cholodnii	0	0	0	0	0	0	0	0	0	0	0	0	0.00058744	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Lysinibacillus|s__Lysinibacillus_sphaericus	3.61E-05	0.00017059	0.000374392	4.88E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oxydans	2.41E-05	0	0	4.88E-06	7.20E-06	0	0	0	0	6.94E-05	0.000250847	0.000161603	6.65E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halotalea|s__Halotalea_alkalilenta	0	0	0	2.44E-05	0	0	0	0	0	0	0	0	0.000554189	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_opacus	1.20E-05	8.53E-05	0	7.32E-06	0	0	0	0	0	0	0	0	0.000144089	0.000328084	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_guangdongensis	0	0	0	0.000226957	3.60E-06	2.65E-05	0	0	0	0	0	0	0.000155173	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_mandelii	0	0	0	0.000407546	1.08E-05	0	0	0	0	3.47E-05	0	0	0.000121921	0	0	0
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Cryptobacterium|s__Cryptobacterium_curtum	0	0	0	0	7.20E-06	0.000317856	0	0	0.000246245	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_viscericola	0	0	0.000374392	3.90E-05	7.20E-06	7.95E-05	0	0	0	6.94E-05	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._CT4	0	0	0.000374392	4.88E-06	0	0	0.000146156	0	4.10E-05	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Bogoriellaceae|g__Georgenia|s__Georgenia_sp._ZLJ0423	1.20E-05	0	0	2.44E-06	3.60E-06	0.000211904	0	0	4.10E-05	0	0	0.000161603	0.000133005	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_alboflavus	3.61E-05	0	0.000374392	7.32E-06	7.20E-06	2.65E-05	0	0	0	0	0	8.08E-05	3.33E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum_robiniae	0	0	0	0	0	0	0	0	0	0	0	0	0.000565272	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium	0	0	0	3.42E-05	3.60E-05	5.30E-05	0	0	0.000246245	6.94E-05	0.000125423	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Lentibacillus|s__Lentibacillus_amyloliquefaciens	0	0	0.000374392	0	0	0	0	0	4.10E-05	0	0.000125423	0	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._02C_26	0	8.53E-05	0	0.000217195	0	0	7.31E-05	0	0	0	0	0	1.11E-05	0.000164042	1.17E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_sp._WMMA2032	1.20E-05	0	0.000374392	2.44E-06	0	0	0	0	0	0	0.000125423	0	4.43E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_casei	0	0	0	0.000151304	0	0	0.00036539	0	4.10E-05	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_guillouiae	9.62E-05	8.53E-05	0	0	0	0	0.000292312	0	0	6.94E-05	0	0	0	0	1.17E-05	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_ochracea	0	0	0	1.46E-05	1.44E-05	0	0	7.53E-05	8.21E-05	0.00010417	0.000250847	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus|s__Tetragenococcus_halophilus	6.01E-05	0	0.000374392	2.44E-06	2.16E-05	2.65E-05	0	0	4.10E-05	0	0	0	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_naejangsanensis	0	0	0	9.76E-06	0	0	0	0	0	0	0	0	0.000210592	0.000328084	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp._KKS102	0	0	0	0.000207433	3.60E-06	0	0	0	0	0	0	0	0.000332513	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_terrigena	0	0	0	2.44E-06	0	0	0	0	0	0	0	0	0.000376848	0.000164042	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis	0	0	0	5.12E-05	0.000457109	0	0	0	0	3.47E-05	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter_gummosus	0	0	0	0	0	5.30E-05	0	0	0	0	0	0	0.000465518	0	2.34E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rosea	0.000132329	0	0	1.95E-05	0	7.95E-05	0	0	0	3.47E-05	0	0.000242405	3.33E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_turfanensis	0.000156389	0	0	2.44E-06	3.60E-06	0	0	0	0	0.00010417	0.000250847	0	2.22E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cytotoxicus	3.61E-05	0	0.000374392	4.88E-06	7.20E-06	0	0	0	8.21E-05	3.47E-05	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae|s__[Clostridium]_ultunense	0	0	0.000374392	1.22E-05	0	2.65E-05	0	0	0	0	0.000125423	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Candidatus_Pantoea_carbekii	0	0	0.000374392	0	0	0	0	0	0	0	0	0	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	0	0	0.000374392	2.44E-06	1.08E-05	0	0	0.000150682	0	0	0	0	0	0	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli	0	0	0.000374392	2.44E-06	0	0	0	0	0	3.47E-05	0.000125423	0	0	0	0	0
