SampleID	Group	PCoA1	PCoA2
968BRIDGE	NPD	0.071496652103824	-0.0366123224031367
1042BRIDGE	PPMD	0.0762123564920579	-0.0107174637388891
967BRIDGE	NPD	0.192246881874902	0.0493583925755812
966BRIDGE	NPD	0.260421683447903	0.0884373773468495
965BRIDGE	PAD	-0.644672055139888	0.280795259361412
964BRIDGE	PPMD	-0.158956951640889	-0.0774041205131182
963BRIDGE	NPD	0.126268719329697	0.0311279920945663
962BRIDGE	NPD	0.194931080819674	0.0614546938460744
961BRIDGE	NPD	0.220588281838797	0.0562336605547456
960BRIDGE	HID	-0.333888431446777	-0.663249948831827
95GREEK	PPMD	-0.0707472725525996	0.243256494189629
959BRIDGE	PPMD	0.00955608178395924	-0.270087541036791
1041BRIDGE	HID	-0.301477612864111	-0.567509703067816
958BRIDGE	PPMD	0.0981250773393914	-0.252902786703342
957BRIDGE	PPMD	0.110649855178602	-0.00961072248532409
956BRIDGE	HID	-0.142859111596643	-0.523336432613399
955BRIDGE	NPD	0.189887291835445	0.0577890049667832
954BRIDGE	HID	-0.15347996784308	-0.545414501783241
953BRIDGE	NPD	0.207926783445778	0.0645612784242801
952BRIDGE	PAD	-0.65373852366847	0.275994662328693
951BRIDGE	NPD	0.0685302521356636	0.0337757968166577
950BRIDGE	PAD	-0.683732476116772	0.280152186036104
94GREEK	NPD	0.181252128215886	0.0576406318820185
1040BRIDGE	PPMD	-0.157635375127844	-0.0764009191785588
857BRIDGE	HID	-0.0398704916820474	-0.445110285208567
855BRIDGE	NPD	0.202704742213472	0.055172036649126
854BRIDGE	NPD	0.0900042918494832	-0.00115244670520643
1030BRIDGE	NPD	0.213682219312794	0.0571539112846414
853BRIDGE	NPD	0.225052330783628	0.0764901136033462
83GREEK	NPD	0.200648921164158	0.0456069996465526
82GREEK	NPD	0.190596467755267	0.126437880121048
81GREEK	NPD	0.117916956380037	0.0300435712202942
80GREEK	NPD	0.0923605902533105	0.0803958988852751
79GREEK	PPMD	-0.181091872688181	-0.0873468226628455
78GREEK	PPMD	0.0405577117007395	0.192612677362497
77GREEK	PPMD	0.152128135931978	-0.110901082094895
76GREEK	NPD	0.23898282258388	0.0668593897986856
75GREEK	PAD	-0.459734520145734	0.28658848214089
