#SampleID	174LBQA	206ZFDA	287DJQA	388DHLA	LD200117-0003_L3_1000785	LD200117-0004_L3_1000786	LD200117-0005_L3_1000787	LD200117-0006_L3_1000734	LD200117-0007_L3_1000735	LD200117-0008_L3_1000736	LD200117-0009_L3_1000737	LD200117-0010_L3_1000738	LD200117-0011_L3_1000739	LD200117-0012_L3_1000740	LD200117-0013_L3_1000741	LD200117-0014_L3_1000742	LD200117-0015_L3_1001290	LD200117-0016_L3_1001359	LD200117-0017_L3_1001360	LD200117-0018_L3_1000753	LD200117-0019_L3_1000754	LD200117-0020_L3_1000755	LD200117-0021_L4_1000756	LD200117-0022_L4_1000757	LD200117-0023_L4_1000758	LD200117-0024_L4_1000759	LD200117-0025_L2_R1000760	LD200117-0026_L2_1000761	LD210301-0050_S20210312-0111_376VYKZ	LD210301-0051_S20210312-0112_377VHWH	LD210301-0052_S20210312-0113_086VHXM	LD210301-0053_S20210312-0114_R173VHJW	LD210301-0054_S20210312-0115_384VCZL	LD210301-0055_S20210312-0116_372VJHK	LD210301-0056_S20210312-0117_348VYQM	LD210301-0057_S20210312-0118_371VTYJ	LD210301-0058_S20210312-0119_367VWSY	LD210301-0059_S20210312-0120_002VWWX	LD210301-0060_S20210312-0121_031VPYH	LD210301-0061_S20210312-0122_357VLTS	LD210301-0062_S20210312-0123_342VCSL	LD210304-0033_S20210324-0146_036VXHM	LD210304-0034_S20210324-0147_358VWXC	LD210304-0035_S20210324-0148_347VPZL	LD210304-0036_S20210324-0149_047VLRL	LD210304-0037_S20210324-0152_350VLYY	LD210304-0038_S20210324-0153_180VHMQ	LD210304-0039_S20210324-0154_006VHQK	LD210304-0040_S20210324-0155_199VOZQ	LD210304-0041_S20210324-0156_235VDBJ	LD210304-0042_S20210324-0157_027VYMX	LD210307-0034_S20210324-0158_388VDHL	LD210307-0035_S20210324-0159_390VNFD	LD210307-0036_S20210324-0160_392VWLL	LD210307-0037_S20210324-0161_153VWG	LD210307-0038_S20210324-0162_393VZLH	LD210307-0039_S20210324-0163_040VYDY	LD210307-0040_S20210324-0164_309VHJD	LD210307-0041_S20210324-0165_395VGSQ	LD210307-0042_S20210324-0166_036AXHM	LD210307-0043_S20210324-0167_358AWXC	LD210307-0044_S20210324-0168_083VYGC	LD210307-0045_S20210324-0169_004VWZY	LD210307-0046_S20210324-0170_227VZMH	LD210307-0047_S20210324-0150_351VZDY	LD210307-0048_S20210324-0151_243VHZH	LD210309-0041_S20210324-0175_347APZL	LD210309-0042_S20210324-0176_083AYGC	LD210309-0043_S20210324-0177_004AWZY	LD210309-0044_S20210324-0178_R227AZMH	LD210309-0045_S20210324-0179_351AZDY	LD210309-0046_S20210324-0180_R243AHZH	LD210309-0047_S20210324-0181_331ALDY	LD210309-0048_S20210324-0182_R215ATKH	LD210309-0049_S20210324-0183_325ALRY	LD210309-0050_S20210324-0184_379ALJJ	LD210309-0051_S20210324-0185_361ATLX	LD210309-0052_S20210324-0186_C010WL	LD210309-0053_S20210324-0187_C013MJH	LD210309-0054_S20210324-0188_C024XHR	LD210309-0055_S20210324-0189_C018LJP	LD210309-0056_S20210324-0190_C017YYM	LD210309-0057_S20210324-0191_C020LBJ	LD210309-0058_S20210324-0192_C022SMR	LD210309-0059_S20210324-0193_C014LWG	LD210309-0060_S20210324-0194_C025PCY	LD210309-0061_S20210324-0195_C002HHP	LD210309-0062_S20210324-0196_C001CJB	LD210309-0063_S20210324-0197_C006LYH	LD210309-0064_S20210324-0198_C007XXZ	LD210309-0065_S20210324-0199_C008QLX	LD210309-0066_S20210324-0200_C009HHY	LD210309-0067_S20210324-0201_C003XYQ	LD210309-0068_S20210324-0202_C026CBR	LD210309-0069_S20210324-0203_C031CQS	LD210309-0070_S20210324-0204_C034LJ	LD210309-0071_S20210324-0205_331VLDY	LD210309-0072_S20210324-0206_215VTKH	LD210309-0073_S20210324-0207_325VLRY	LD210309-0074_S20210324-0208_379VLJJ	LD210309-0075_S20210324-0209_361VTLX	LD210309-0076_S20210324-0210_359VYSH	LD210309-0077_S20210324-0211_R195VXXY	LD210309-0078_S20210324-0212_155VCHJ	LD210309-0079_S20210324-0213_353VGSZ	LD210309-0080_S20210324-0214_R149VYYD	LD210309-0081_S20210324-0215_322VCHL	LD210309-0082_S20210324-0216_230VLSH	LD210309-0083_S20210324-0217_370VLZW	LD210309-0084_S20210324-0218_373VHXR	LD210309-0085_S20210324-0219_110VZSZ	LD210309-0086_S20210324-0220_189VXZJ	LD210309-0087_S20210324-0221_220VDXP	LD210309-0088_S20210324-0222_362VLBJ	LD210310-0025_S20210324-0171_354VPYM	LD210310-0026_S20210324-0172_363VLH	LD210310-0027_S20210324-0173_364VCZ	LD210310-0028_S20210324-0174_366VZMY
K20528	0	0	1.98246	1.810141	0	0	0	0.581395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48062	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.577519	0	0	0.197674	1.57778	0	0	0	5.32593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.926357	0	0	0	0	0	0.864341	0	0	0	0	0	0	0	0.317829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06916	0.590466	0.380952	3.6953	6.393787	22.996817	19.907251	13.39721	14.083248	19.62112	0.668856	28.641519	14.438416	9.6381147	11.99618	24.3511252	14.69312	19.9552025	26.895311	1.504739	9.954211	1.477413	29.5677717	7.138999	32.571194	19.360585	0.55552	17.449625	25.954834	20.6372088	14.1142786	0	5.18095	12.938832	21.8173292	32.74925	23.541783	26.002091	0.153846	7.7844112	25.5259	17.24759	3.112487	53.1996351	14.574336	26.9806791	1.242822	32.3765487	26.444863	32.671304	6.9806203	0.6492107	17.2751	26.640232	28.753012	40.128651	12.8712948	32.028594	1.225263	2.371861	0	30.0432714	3.172464	14.80957	0.644587	32.532446	1.09107	0.634921	0.421817	0.621411	4.651032	27.3858858	9.959055	31.866278	31.299119	17.6817291	8.791574	1.795708	3.215319	6.815223	5.893061	9.917357	17.5833062	24.527587	16.192481	27.714393	19.238513	15.711356	23.5416149	19.397961	12.364146	9.5552846	19.9718608	19.175893	13.5200864	9.599432	7.0566772	26.5551518	31.883931	32.39206	13.878427	6.563459	24.556891	0.303951	15.91538	32.31258	23.101637	30.319591	2.1678824	0.759878	28.774226	0	0	0.634921	0	5.614927	0	2.3414391	12.57671
K06132	0.9073025	0.65397	1.44444	9.512678	28.2285	0	23.196561	15.2092635	19.741646	0.862627	31.350605	10.675429	11.0697177	0.9702152	24.966271	19.947212	14.0917563	34.8240567	0.535844	9.0724662	2.052479	27.5963123	5.8977003	40.10972	18.4342224	0	22.2424	30.410021	23.801302	11.993245	0.104167	10.931115	13.820018	22.56757	33.586768	26.204476	28.859465	0.133333	5.1638704	34.406966	22.017313	0.65569	1.52334801	21.083105	25.71991	0.748792	31.49518	35.6573281	27.5996853	4.875939	2.5281487	34.997733	33.499154	27.743002	45.5365419	11.950003	38.834997	1.414961	2.230996	0.218341	0.4250366	3.204618	22.241027	1.198278	37.85486	0.555556	1.49583	0.46131	0.873611	7.3853936	31.244224	10.740991	43.597225	34.6796913	21.864572	13.349201	3.9862093	3.159731	5.392505	6.5073687	16.053189	21.484131	31.3044764	10.971985	25.218379	19.0946567	14.727175	19.3749543	24.2618765	23.7171113	14.5073477	25.1552915	21.146372	16.1759861	9.7628851	7.417813	38.033692	33.671914	41.42949	11.846965	4.089849	29.5189933	0.208333	14.231072	39.304376	25.1687017	38.496226	0.981078	0.873362	34.6574054	0.277778	0.575865	0.256014	1.057153	5.208314	0	1.739943	17.305418
K11892	1.0784806	0.417827	0	4.78387	46.697959	15.743756	27.216105	11.912922	22.519682	0	45.65594986	20.087934	14.842278	0.111111	44.309133	22.868018	4.140458	34.01213	0.665125	10.482888	1.606873	20.442551	1.844527	45.916311	5.264041	0	24.729611	36.0402835	4.4189082	2.91129	0	13.97058	21.384439	41.346301	53.416687	44.889151	35.19936	0.269542	3.22624	49.403627	21.5094594	0.278552	22.893529	50.416376	36.583112	1.229941	18.73538	44.515078	50.007406	5.3896973	0.808359	30.12333	37.941584	38.800635	18.276478	19.720243	45.7180859	0.486885	3.877659	0	12.715	0.21408	25.3836	0	44.520511	0.834722	2.781987	0	0.729941	1.136332	45.2483844	16.221145	42.389856	42.765071	27.934545	10.8002332	1.801647	4.155245	4.182888	1.241361	13.07564	0.574713	0.788411	3.253084	11.063371	0.510626	9.0772106	5.782176	5.489535	6.8168373	0.8992568	8.958572	17.992682	11.966252	2.64818	5.098446	41.524786	47.518671	41.317442	15.683492	5.93496	35.902283	0.0588235	17.76929	43.8993564	3.61561	50.833226	0.860632	0	39.619074	0.278552	0	0	0	9.815273	0	1.530812	22.30632
K05989	0	0	0.47619	0.952381	0.78125	0	0	2.014145	0	0	0	0	0	0	0.3367	0	2.856357	1.825751	0	1.168401	0	7.093578	1.1050583	0	2.890222	0	0	2.612736	0.26178	4.77118	5.351849	4.7809	7.875013	3.527741	2.29436	3.58906	1.37353	7.21781	4.983916	2.281424	10.609233	2.1247	0	0	0	1.223345	1.727178	1.14156	0	1.178028	0	0	0	0	0.235294	0	0.144092	0	3.64359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338983	1.86651	8.754674	3.556328	1.270977	4.611145	0.605924	1.7221186	5.388568	3.129917	2.164743	2.4536784	3.9670889	5.039031	2.7784284	2.656105	2.198598	0.878205	0.803202	7.3681419	3.361852	0	0	0	0	0.544594	0.481796	0	0	0	0.195473	0	1.120156	0.128205	0	0	0.349573	0	0.123457	0	0	0	0
K02346	1.137809	0.893351	5.550408	2.399296	27.546955	32.182429	11.069451	42.3641961	16.104987	12.6095298	28.037985	5.9739005	7.981771	14.91705	25.5447523	21.09249	46.3678173	16.6234586	2.3422456	10.5970216	7.27403	32.5722097	33.0539819	32.5507938	36.0173249	8.171036	17.9687152	33.4806379	31.6741447	12.691991	8.518195	9.761935	18.808645	27.7399894	29.9967757	24.2461398	30.644477	4.444527	18.2053906	29.3438298	27.8579422	3.843961	3.364345	17.865724	23.3076913	2.748634	16.864411	26.2205996	2.8377988	14.5525035	0.490617	18.504701	22.421988	22.126856	25.6329855	10.592258	31.2181139	2.306369	3.567199	0.629798	0.9663774	6.0877192	14.331	6.388625	31.328707	0.752723	5.055763	0.996083	2.067558	10.8798934	29.8039203	14.770196	25.7486379	28.434015	19.489457	20.3453829	7.0380039	40.6379801	51.4370142	45.0389572	38.374896	34.7415363	37.2229161	41.2934481	53.6143397	40.3456739	41.5683804	37.534299	46.9476807	43.7342481	35.8620744	37.7036112	33.081702	36.1929259	42.2498964	41.4092882	21.049782	38.074657	22.1223923	13.399593	4.963062	26.462708	0.652505	10.523614	30.71608	16.429939	21.943396	8.2969274	4.809407	22.8883518	1.266933	1.6749944	43.6569	2.023706	5.689561	0.4708249	3.3957156	12.411057
K10117	0	0	0	0	0.27248	0	0	7.944934	0	0.262467	0	0	0	0	0.0809399	0.27027	1.873129	0	0	0.252619	0.13624	1.923635	6.259747	0	2.343494	0	0	2.224304	0.847032	0.943314	0	0.69509	0.387597	1.3355203	0	1.235677	0.775194	10.131247	2.099211	0	2.914823	0	0.102362	0.569264	0	0.1708182	1.00675	1.36662	0	1.107792	0	0	0	0	4.458622	0	0	0.120833	0.120192	0	0	4.891997	0	0	0	0	1.974489	0	0	4.089753	0.130548	0	0.371043	0.27248	0.904504	0.863975	0.666667	8.9178177	0.910058	5.710814	7.824174	2.622823	4.541575	2.680708	2.1164189	1.0338172	2.695092	4.297565	2.095218	2.44582	9.731259	6.431464	2.712222	1.583789	1.609515	10.596187	0	0	0	0.353689	0	0.449458	0	0	0	0.27027	0	1.55888	0	0	0	0.187179	0	0.408696	0	0.540541	0	0
K01163	0	0	0	0	0	21.426015	0	15.5771576	0.230415	3.725585	0.999624	0	2.255294	0.715954	3.175687	2.900414	18.1676053	0.933826	0.561814	0.7988714	20.357351	6.340113	17.838925	0.4071044	21.5249004	0.0942761	0.514153	11.0092087	25.5075838	12.913334	3.613485	3.3712	2.585148	3.7615	0	1.5244808	0	1.506687	11.4692206	2.231956	20.3575451	2.306216	0.253846	0.166365	0.486023	2.198325	12.117073	4.714583	1.9124889	3.04726	0.322013	0.0418182	0.093985	1.096383	6.1094336	0.15674	0	0.5614102	2.8533539	0.452489	0.479487	5.46921	0	6.685874	0	0	0.8181407	3.298324	0.71466	4.164255	1.1424486	1.570437	0.897596	1.619932	0	17.9689172	4.83532	32.877906	33.25984083	31.091125	30.7869306	14.6842323	10.2259172	31.414206	13.5672342	20.4344916	13.4249084	8.975598	17.1608238	19.1483804	37.6247926	20.5101216	17.2903694	34.5882239	30.7719204	33.3617	1.577382	0.4752867	0.251994	2.762707	5.121049	1.794125	0	0.683242	0	5.8009123	0.557692	4.152552	3.12413	2.0697183	1.013921	3.76921	0.234742	1.2008678	0	1.34138	0.6090361	0.0927644
K02341	0.460819	0	5.422615	1.193181	11.121682	8.58363	56.98404	48.38441	3.396468	6.6783331	2.797371	32.131908	1.791736	17.10018	0.60303	1.426896	42.8772292	5.3909705	5.97577	6.837263	14.3582579	26.137899	55.1672753	1.290806	37.1426173	23.2479182	35.356658	19.8366457	34.6953553	23.335304	7.284079	5.779034	4.322134	6.960349	1.488888	2.4134745	2.271372	7.815584	23.437559	5.640019	31.3991946	3.374949	2.25219	1.427665	23.186364	21.0963467	12.6830759	13.4687169	3.7224951	14.900307	19.937493	21.47569	15.767864	19.2616201	37.007569	0.30581	4.085946	2.9147714	35.325785	1.346978	1.333621	15.6695241	0	2.521463	0.308642	12.2772745	16.007972	8.624958	25.396092	6.8476612	4.059369	38.452383	16.789099	3.47749	2.112954	21.320104	96.2787045	66.0387966	53.6936745	53.752466	45.7458811	46.4473105	45.7090966	52.4362636	40.233988	39.6491055	37.2230596	53.3148388	39.4495029	44.96567	54.1138861	60.8198594	42.802312	43.8507977	50.1328356	50.3255385	8.732715	1.5305486	10.5496538	2.673309	7.0199786	5.1095889	21.469682	0	0	15.279195	0	13.426543	12.074467	3.475184	1.0155645	16.597767	71.717488	21.126223	40.0681426	11.6986307	3.4405506	2.49421
K15578	0	0	0	0	0	0	3.6962	0	0	0	0	0	0	0	0	0	0	4.11814	0	0	0	0	0.542857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137834	0	3.60056	0	0	0.21097	0	0	0	0	0	0	38.5809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267229	0	0	0	0	0	0	0	0	0.21097	0	0	0	0	0	0	0.421941	0	0	0	0	0	0	0	12.9972	0	0.21097	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715893	0	0	0
K09988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.12618	0	0	0	0	0	0	0.126177	0	0	1.59375	1.464099	1.70873	3.807086	2.29424	0.247917	0.625	2.00667	0.7875	0.418079	0.313333	0.402083	0	0	0	0	0	0.280899	0.280899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775281	0	0	0	0	13.3239	0	0	0	0	0	0	0.280899	0	1.406086	1.4902	0.382022	0	0	0	0	0	0.561798	0	1	0	0	0	0.893258	11.6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K09121	0	0	0	0	0	0	0	0.840317	0	0.253807	0	0.2457	0.37037	0	0.983449	0	1.451758	0	0	0.489035	0	0.734173	8.912079	0.665564	7.071229	2.75534	0	1.589986	2.854677	0	0	0	0	0	0	0	0	0	2.600696	0	3.02105	0	0	0	0	0	0.145773	0	0.918919	0.303006	0	0	0.6157	0	4.006025	0	0	0	0.640572	0	0	0	0	0	0	0	0.213333	0.582972	0.507614	1.63542	0.130702	0.271569	0	0.322581	0	0.688043	0	8.458602	8.956384	7.728908	5.060156	0.623319	2.11111	6.089982	2.4477415	5.1090293	2.171923	2.424704	1.694125	2.2918837	5.1572598	3.377332	0.9152	10.377385	3.963453	11.6865178	0.381579	0	0	0	0	0.705729	0	0	0	0	0	0	0	0.5	0	0.888889	0	0.1322077	0	0	0	0
K06158	0.352941	2.715948	6.04376	5.316242	14.4989013	32.0748104	59.7897433	77.5692973	3.4455718	16.3056769	5.3061863	51.6162873	1.8780651	17.3439485	3.0294755	4.526608	84.9743897	4.5435954	12.4319128	10.7359373	31.3765932	32.3985733	86.2419684	3.5435353	50.5508382	49.1306265	44.262696	24.5092422	61.7273111	39.4828583	4.1125893	4.517222	4.0690557	6.4097248	0.826119	9.7846128	7.345801	9.5943778	38.6738193	25.8033836	52.5511623	5.783487	2.4200496	0.995256	21.926923	18.9608378	42.0375547	25.5134827	40.0243431	11.8516153	49.6529193	5.0335449	2.0131185	2.1893324	35.7262831	0.668892	1.9629042	2.8724513	41.7886983	1.087003	2.1450456	15.2736483	0.390625	7.3226702	3.1276259	14.4946445	29.2269458	6.2713629	17.8224809	15.2238705	17.4541157	53.5944651	21.8482681	10.0524399	5.6157441	36.6772035	99.0843401	58.7200748	84.7533227	62.0662778	67.593386	52.5563056	71.336716	74.1576598	55.2510049	65.9426489	52.2044279	72.0370584	67.27019791	74.5716614	80.1971902599999	78.746179	85.4519257	72.2561727	63.1526592	59.99616705	17.8758101	1.532187	0.2814849	9.4929992	18.568834	13.3063563	11.040843	2.117277	0.9329114	23.3522464	0.4230445	13.0727822	23.6688031	4.8733002	5.6069482	20.713048	61.0354171	22.6519312	41.6032141	11.53577	7.4942699	2.7446306
K07266	0	0.993279	1.80906	0	0.7501005	0.32	0	16.0253957	0.0763359	0.319744	0.4729204	1.491673	0	1.3552507	0.8910183	0.0517743	26.7403651	2.7986265	0.772814	9.2345558	2.4906597	19.6332243	10.4470558	0.239467	17.9879522	0.304326	0.254376	10.4112	25.7898671	14.0175977	0.232672	0	0.591557	1.1515204	0	0.4690079	0.251748	0	4.9025141	0.551424	9.3428186	1.529221	1.9485258	0.4961363	0.229008	0.0566038	27.4452931	11.6242664	2.7305627	6.2875677	1.12931	0	0.0773994	1.53374	12.2691462	1.0267925	0	0.9902079	5.47212	0.479864	0.7462064	5.8891863	0	0.9016084	0.1221333	0.531954	0	1.4745373	0.449102	10.3685835	5.3314369	1.9647676	14.941552	2.332929	0.08	4.7470496	2.298725	5.2081255	14.8522593	7.9563149	28.7905696	28.3270558	40.26137033	17.9591752	30.7913354	33.2768751	15.6304873	25.671452	20.5217671	14.8250386	16.019182	37.4139813	27.6161376	18.9426696	16.3839364	11.3994967	14.4189	1.1282495	0.260285	2.8236972	0.4248364	2.9498128	0.7981944	0	0.5448047	23.0134478	0	1.7149089	0.72	0.3652909	1.0209643	0	0	0	0.305344	0	3.693604	0
K00547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373333	1	0	0	0	0	0	0	0	0	0	0	0.291667	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03089	0	0	0	0	0	0	0	0.735294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553191	0	0.922222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51064	0	0	0	1.49242	0	0.892157	0	0	0	0	0	0	1.12593	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.631206	0	0	0	0	0	0	0	0	0	0	0	0
K05934	0	0	0	0	0.260417	0.222222	0	4.616506	0	0.931666	0	0	0	0	0.398314	0	3.841969	0.8	0.260417	0.907407	1.226744	3.418612	12.390422	0.423611	11.206988	4.82118	0	4.147167	10.578407	6.332335	2.76289	2.25258	2.83333	4.34536	0.83677	2.714398	1.81271	4.05541	4.012076	1.62027	9.522365	0.409836	0	0	0	0.408889	7.1382867	2.2576963	0	0.993935	0	1.568182	0.922933	1.918975	2.552126	0	0	0.790323	0.444444	0	0	0.5	0.305195	0	0	0	0.335017	0	0.670885	0	0.555556	0.723529	0.361607	0	0	2.161143	0	16.292736	8.381354	10.790134	9.581106	5.740121	3.400917	14.0943506	6.119757	7.465561	3.516031	4.082872	3.185384	10.478475	8.951852	4.6585781	3.62466	10.0101431	9.0912413	19.8612763	0	0	0	1.229549	0	1.142839	0	0	0	0.215152	0	0	2.071913	0	1.165033	0.491758	0	1.077778	0	0	0	0
K08311	0.465784	2.43046	4.820612	0.222958	11.108089	18.611322	46.73015	27.217598	0.573577	3.69092	7.817429	26.991704	0.167959	13.168158	2.510245	0.675676	34.977083	0.387597	4.600807	8.117345	4.742136	24.305348	30.9479	2.289214	43.767053	17.781742	34.723363	10.263193	35.282569	25.702731	0	0.610215	0	3.262512	0	4.441174	0	0.720251	6.315808	0.172917	12.492027	4.47024	32.262764	0.806452	21.272066	11.425519	20.651539	11.764759	3.063276	4.805309	21.008242	0.967742	0	0.991754	8.199574	0	2.55121	0.537468	9.201099	0	21.812657	8.928288	0	2.212838	0.378788	11.834472	30.03617	3.13605	17.968263	11.771198	5.47657	36.502285	15.132881	6.389194	1.378706	6.76703	95.510078	16.343248	9.844652	14.145294	42.272828	34.2925805	46.186272	26.183752	47.20038	32.7608783	39.718971	53.754952	39.564898	39.119639	23.077559	45.6831185	43.496904	33.892836	14.95059	17.35733	7.047216	0.0833333	2.341427	3.504083	0	6.911667	18.421748	0	0	32.499854	0.934579	3.715219	2.219939	3.900838	5.768654	0	47.292707	12.344923	37.217733	6.26528	1.593543	0
K21744	0	0	0	0	0	0	0	0	0	0	0.181957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229358	0	0.415902	0	0	0	0	0	0	0	0	0	0	0	0.770642	0	0	0	0	0	0	0	0.458716	0	0	0	0	0	0	0	0	0.917431	0	0	0	0	0	0	0.458716	0	1.06116	0.458716	0.229358	0	0	0	0.212538	4.516018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02221	0	0	0	0	7.37861	2.96296	42.13786	14.198813	3.298246	0.75188	5.778496	35.597711	0.16792	1.24812	1.21014	0	8.546487	0.37594	2.998307	1.407047	2.318543	1.509505	12.617949	0	7.796063	15.640122	25.07515	0.5	3.913265	0.873479	0.680851	0	0	0.441176	0	0.638243	0	0	1.249827	0	1.385407	1.922222	0	4	9.198	16.24058	0	2.9997666	0.364964	6.996393	11.48149	34.489847	30.06296	29.54816	2.327808	0	0.312661	0.839506	2.888587	0.364964	0.414566	1.674303	0	0.981481	0	8.005014	20.922888	3.97494	13.16044	3.299674	6.952414	20.571459	0.479319	1	0	0.740904	55.086726	3.934655	2.005711	7.098466	11.251006	2.874199	8.374844	9.853692	4.142061	10.099394	9.164582	15.9450875	6.350807	5.8609228	10.316219	3.427632	16.15172	8.246957	11.957737	5.453098	0	1.042009	0.383041	0	1.736425	0.910948	10.90225	0	0	5.924756	0	2.473387	1.355163	0	2.531466	1.72	31.3308	9.82274	20.665967	2.04746	3.59574	1.259937
K00958	1.67593	0	0	0	0	0	0	0.57971	0	0	0	0	0	0	0	0	0.568182	0	0.289855	0.378788	0	0	0.6405214	0	1.665894	0	0	1.615458	0	0.703703	0	0	0	0	0	0.222222	0	0	0.0463768	0	0.396184	0	0	0	0	0	0	0.189394	0	0	0	3.468433	4.19145	2.41713	0	0	0	0	4.343702	0	0	0.290123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376999	1.938301	4.0667264	0.920302	1.617437	0.803617	0.378788	1.13696	0.442282	0	0.824527	1.450757	0.434783	0.705847	0.383468	0.659321	7.362431	2.833184	1.782392	0.617647	0	0	0	0.145349	0	0.142677	0	0	0	0	0	0	1.0871	0.289855	0	1.668799	0.343434	0	0	0	0	0
K00938	0	0	0	0	0	0.208333	0	5.002167	0	7.59835	1.180693	0	0.174825	0.405256	1.521853	0	1.832027	0	0.207469	0.614815	0	0.8135401	8.593911	0	5.778997	0	0	0.524597	0.996016	1.628588	0.323625	0	0	0	0	0.261307	0	0	2.507473	0	0.645209	1.70334	0	0	0	0	0.410601	0	0	3.2003737	0	2.74603	4.10134	2.13797	0.94978	0	0	0.142395	0.353357	0.298813	0.304909	0	0	0	0	0	0.937473	0	0	0.353357	0	0.0942285	0	0.234014	0	1.43137	1.46199	6.633872	1.188823	1.732242	2.6713919	2.321497	1.088697	4.4034201	4.1475618	3.4553	1.0034911	9.7069464	3.09151	1.958418	3	4.9149316	5.880794	1.408995	2.830202	1.717629	0	0	0	0	1.16959	0.763469	0	0	0	2.646626	0	0.905847	1.05889	0	0.0850816	0	0.706714	0	2.1165	1.25458	1.05825	0.994921
K15553	0	0	2.164761	0.767442	0	4.32558	0	0.1436504	0	0	0.166667	0	0.612403	0	0	0	0.842304	0.168919	0	0	0	0.5657331	4.718391	1.283899	0.772412	9.277043	0	1.393009	0.92067	3.430552	0	0	0	0	0	0.246324	0	1.02439	0.95354	0	0.4357401	0.205479	0	0	0.336712	0	1.543896	0.873304	0	0.819619	0	0	0	0	0	0	0	0	0.732843	0	0	0	0	0	0	0	0	0	0	0	0.0416667	0	0	0	0	0	0	0.616667	3.238101	0.4580579	6.030225	0	1.054716	1.565563	1.8699931	0.743727	1.15472	2.431071	0.0990676	3.29652	2.366179	1.5393704	0.993393	3.072574	0	4.592175	0	0.106061	0	0	0	0	0	0	0.216667	0	0	0.168919	0	0.361392	0	0.176678	0	0.155012	0	0.188679	0.273973	0
K11605	0	0	0	0	0	0	0	0.804878	0	0	0	0	0	0	0	0	1.697206	0	0.213675	0	0	0	0	0.211864	0.325459	0	0	0	0.536398	0.211864	0	0.111111	0	0	0	0	0	0	0	0	0.196277	0	0	0	0	0	0.507614	0	0	0	0	0	0	0	0	0	0	0	0.489002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.175719	0	2.498176	0	1.007006	0	0.647508	0.465671	0	1.638959	0	0	0	0.133672	0.0635593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03930	0	0	0	0	0	0	0	1.940006	0	6.77103	0.296053	0	0	0.767196	0	0	0.944757	0	0	0.595238	0.701493	1.238095	5.145684	0	1.5778552	0	0	0.387597	0.617591	0	0	0	0	0	0	2.146839	0	2.78095	0	0	0.0901961	0	0	0	0	0	0.475062	0.20922	0.223005	3.111553	0	0	0	0.871724	2.061469	0	0	0	0	0	0.473333	3.379365	0	0	0.21466	0.46729	1.077151	0	0.466667	0	0	0.448005	0.47619	0.68593	0.015873	0.238095	0	3.578096	2.491057	2.07391	0.871429	1.761276	6.236364	3.324288	4.794216	2.802328	3.002302	8.866883	3.63223	1.947952	0.37037	0.47619	1.3759172	0.885378	2.761033	3.101962	0.299401	0	0	0.26178	0.371429	0.979491	0	0	0	0.320039	0.352113	0.805137	1.238477	0	0	0.240385	0	0	0	0.238095	0	0
